date,oil_price,oil_price_mom,oil_price_yoy,oil_volatility_1m,oil_volatility_3m,oil_price_30d_avg,oil_price_90d_avg,oil_price_180d_avg,oil_momentum
2023-12-01,77.4197216315789,-7.232184953290566,-0.8722310174216097,12.383570354428727,18.780365663152264,87.00863622648707,66.96925749319499,75.65491795051521,0.2992325058304306
2024-01-01,79.2165415454545,2.320881393020535,-2.1078599814518317,12.212831631308234,18.65608881066272,87.19788559387524,67.36589532508893,75.85064286114786,0.2943921426870777
2024-02-01,81.62188139999989,3.0364110924549825,-0.7982931447799158,11.816644258671346,18.55333124444386,87.59179082637523,67.77963868588259,76.06400315781451,0.2923024159557699
2024-03-01,84.48688315,3.5100903101703107,7.572500920544356,11.515475407141457,18.467900706461613,87.97032898819342,68.22415005236407,76.277698275062,0.28943092615552657
2024-04-01,89.43747625,5.85959963892928,6.784184248924086,11.46443759239875,18.48983399777574,88.21466507033627,68.6706484431048,76.49604202158977,0.2846050979615278
2024-05-01,83.6249381578947,-6.498996098523413,11.527356507854037,11.409188923249932,18.374086229323773,88.31425297480578,69.1058567079905,76.63838412015215,0.2779561267575499
2024-06-01,82.5528710526315,-1.2819944969513775,10.175893366747202,11.110408268524528,18.344391716589303,88.62272122576651,69.43715917385308,76.71303742524252,0.27630107971263107
2024-07-01,84.1481652173913,1.9324514634296852,4.7029285664144105,11.117171506410289,18.33533925962798,88.60544943967956,69.77127736237965,76.82039051099132,0.26994162625801676
2024-08-01,78.2706875,-6.9846772085965565,-9.436916956099084,11.22313853878205,18.28744302056002,88.07888184986474,70.03136628237964,76.85534326318431,0.25770617546877683
2024-09-01,73.6948886904762,-5.846120630438811,-21.215085371368147,10.494168437065397,18.18374251968668,86.77288505476467,70.27831360502745,76.88863903368694,0.23470357502370787
2024-10-01,75.1247045454545,1.9401832072555747,-16.602554980834615,10.240765142645675,18.091251710680872,85.84484194399914,70.5298026438041,76.90008578873744,0.21714280667337782
2024-11-01,73.0169869047619,-2.805625198056294,-12.507741003216843,9.471726690826689,17.96726403138938,84.6285735829298,70.7792400202459,76.87578645904168,0.19566943017080152
2024-12-01,73.3368468749999,0.4380624068413219,-5.273688241877661,7.619423798288474,17.782394147328745,83.2060889770965,71.0768074966348,76.86645659379697,0.17065034161862114
